JobTitle,Company,Location,Salary,TypeofJob,Skills,MoreInfo,clean_jobtitle,Label
"Front-end Developer (JavaScript, VueJS, HTML/CSS)",iTD Group,"Quận 7, Hồ Chí Minh","20,000,000 - 35,000,000 VND",Fintech,"HTML5, JSON, CSS3, VueJS, SCSS, ES6, JavaScript",https://topdev.vn/viec-lam/front-end-developer-javascript-vuejs-html-css-itd-group-2026823,front-end ( javascript vuejs html/css ),FrontEnd
[Remote/Fulltime] Senior Golang Developer,FABA Technology,"Quận Phú Nhuận, Hồ Chí Minh",Thương lượng,Phần Mềm,"Golang, Database, English Skills",https://topdev.vn/viec-lam/remote-fulltime-senior-golang-developer-faba-technology-2026832,remote/ golang,Android
KỸ SƯ PHÁT TRIỂN HỆ THỐNG C/C++,CÔNG TY TNHH CUNG CẤP GIẢI PHÁP DỊCH VỤ GIÁ TRỊ GIA TĂNG (VIVAS),"Quận Cầu Giấy, Hà Nội",Thương lượng,Phần Mềm,"Linux, C/C++, Unix, C++",https://topdev.vn/viec-lam/ky-su-phat-trien-he-thong-c-c-cong-ty-tnhh-cung-cap-giai-phap-dich-vu-gia-tri-gia-tang-vivas-2026830,c/c++,Android
[Junior/Senior] UNITY DEVELOPER,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ THÔNG TIN CUCKOOKOO,"Quận Gò Vấp, Hồ Chí Minh","Từ 1,000 USD","Software, Information Technology","Android, Unity, Java, C#, Kotlin, iOS, Unity3d, Unity2D",https://topdev.vn/viec-lam/junior-senior-unity-developer-cong-ty-co-phan-giai-phap-cong-nghe-thong-tin-cuckookoo-2026835,/ unity,Android
Kỹ Sư Cầu Nối Việt - Nhật (BrSE),SOFTWORLD VIETNAM LTD.,"Quận Tân Bình, Hồ Chí Minh",Thương lượng,"Phần Mềm, Creative Production, E-commerce Platforms, Product, Outsourcing","Japanese - N2, BrSE",https://topdev.vn/viec-lam/ky-su-cau-noi-viet-nhat-brse-softworld-vietnam-ltd-2026834,cầu nối việt - nhật ( brse ),Android
"Back-end Web Developer (PHP, MySQL, Ajax)",BIN CORPORATION GROUP VIỆT NAM,"Quận 7, Hồ Chí Minh","10,000,000 - 20,000,000 VND","Dịch vụ doanh nghiệp, Thương mại điện tử/ Bán lẻ, Quảng Cáo Truyền Thông, Phần Mềm, Bất động sản, Tài Chính","PHP, MySQL, Ajax, Web, Back-End",https://topdev.vn/viec-lam/back-end-web-developer-php-mysql-ajax-bin-corporation-group-viet-nam-2026836,back-end web ( php mysql ajax ),FrontEnd
Unity Developer,The Minders Studio,"Quận Cầu Giấy, Hà Nội","500 - 1,500 USD",Giải trí/ Game,"Unity, Game",https://topdev.vn/viec-lam/unity-developer-the-minders-studio-2026840,unity,Android
"Back-end Developer (Javascript, NodeJS)",BrickMate Group,"Quận 10, Hồ Chí Minh - None","700 - 2,000 USD","Phần Mềm, Outsourcing, Product","Python, REST API, Golang, ExpressJS, NodeJS, Web Service, Nest JS",https://topdev.vn/viec-lam/back-end-developer-javascript-nodejs-brickmate-group-2026841,back-end ( javascript nodejs ),BackEnd
"06 BUSINESS ANALYST (PRODUCT, UI-UX)",BIN CORPORATION GROUP VIỆT NAM,"Quận 7, Hồ Chí Minh","10,000,000 - 20,000,000 VND","Dịch vụ doanh nghiệp, Thương mại điện tử/ Bán lẻ, Quảng Cáo Truyền Thông, Phần Mềm, Bất động sản, Tài Chính","Business Analyst, UX/UI Design",https://topdev.vn/viec-lam/06-business-analyst-product-ui-ux-bin-corporation-group-viet-nam-2026837,business analyst ( product ui-ux ),Android
"PHP Developer (HTML, CSS, JavaScript)",Công ty Cổ phần Công nghệ số Thiên Quang,"Quận Cầu Giấy, Hà Nội","Lên tới 25,000,000 VND",Phần Mềm,"PHP, JSON, CodeIgniter, HTML & CSS, JavaScript, JQuery, Ajax",https://topdev.vn/viec-lam/php-developer-html-css-javascript-cong-ty-co-phan-cong-nghe-so-thien-quang-2026838,php ( html css javascript ),Android
"Web Developer (Javascript, Typescript)",BrickMate Group,"Quận 10, Hồ Chí Minh - None","700 - 2,000 USD","Phần Mềm, Outsourcing, Product","HTML5, MySQL, MongoDB, REST API, CSS3, VueJS, Angular, React JS, Web Service",https://topdev.vn/viec-lam/web-developer-javascript-typescript-brickmate-group-2026844,web ( javascript typescript ),Android
Quality Controller (QC),DaouKiwoom Innovation,"Quận Bình Thạnh, Hồ Chí Minh","600 - 1,000 USD",Phần Mềm,"QC, Automation Tester, Manual Test",https://topdev.vn/viec-lam/quality-controller-qc-daoukiwoom-innovation-2026877,quality controller ( qc ),Android
Golang Engineer - Fresher,Money Forward Vietnam,"Quận 4, Hồ Chí Minh",Thương lượng,Phần Mềm,Golang,https://topdev.vn/viec-lam/golang-engineer-fresher-money-forward-vietnam-2026842,golang -,Android
"Back-end Developer (Java, Spring, Spring Boot)",BrickMate Group,"Quận 10, Hồ Chí Minh - None","700 - 2,000 USD","Phần Mềm, Outsourcing, Product","Java, MySQL, MongoDB, REST API, Microsoft, Spring Boot, Spring, Web Service",https://topdev.vn/viec-lam/back-end-developer-java-spring-spring-boot-brickmate-group-2026843,back-end ( java spring spring ),FrontEnd
HOT RPA Developer,Würth Industry Service (Vietnam),"Quận Tân Bình, Hồ Chí Minh",Thương lượng,B2B Services,"C++, Java, .NET, C/C++, RPA using UiPath",https://topdev.vn/viec-lam/rpa-developer-wurth-industry-service-vietnam-2026878,rpa,Android
Full-stack Developer (All levels),TecAlliance Vietnam,"Quận 3, Hồ Chí Minh",Thương lượng,"Phần Mềm, Dịch vụ IT, Gia công phần mềm","JavaScript, .NET, Full-Stack, Angular, .NET Core",https://topdev.vn/viec-lam/full-stack-developer-all-levels-tecalliance-vietnam-2026948,full-stack ( all ),Android
Solution Architect/ Details Design,Ngân hàng Quốc Tế VIB,"Quận 1, Hồ Chí Minh - Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"Solution Architect, Designer",https://topdev.vn/viec-lam/solution-architect-details-design-ngan-hang-quoc-te-vib-2026889,solution architect/ details design,Android
Senior Developer - Plugins (PHP/JavaScript),SCALEFLEX,"Quận 3, Hồ Chí Minh",Thương lượng,"Dịch vụ IT, B2B Services, Công nghệ thông tin, Product","PHP, JavaScript, Python",https://topdev.vn/viec-lam/senior-developer-plugins-php-javascript-scaleflex-2026953,- plugins ( php/javascript ),Android
HOT Data Conversion Engineer,Titan DMS Pty. Ltd,"Quận 11, Hồ Chí Minh",Thương lượng,Phần Mềm,"SQL, Database Administrator",https://topdev.vn/viec-lam/data-conversion-engineer-titan-dms-pty-ltd-2026985,data conversion,Android
HOT Chuyên viên cao cấp Phát triển ứng dụng Back-End,CÔNG TY CỔ PHẦN CHỨNG KHOÁN VPBANK,"Quận Đống Đa, Hà Nội","Lên tới 2,500 USD",Fintech,"Back-End, Java Core, Spring Boot, Oracle, MongoDB, PostgreSQL, Spring, Microsoft, Kafka",https://topdev.vn/viec-lam/chuyen-vien-cao-cap-phat-trien-ung-dung-back-end-cong-ty-co-phan-chung-khoan-vpbank-2026988,back-end,FrontEnd
HOT Back-end Engineer,Meta Tech,"Quận Gò Vấp, Hồ Chí Minh","Lên tới 2,500 USD",Phần Mềm,"Java, NodeJS, MongoDB, API, Spring, PostgreSql, Back-End",https://topdev.vn/viec-lam/back-end-engineer-meta-tech-2026958,back-end,FrontEnd
HOT Fullstack Developer (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"JavaScript, C#, NodeJS, Full-Stack, ReactJS, VueJS, Angular 2, .NET Core",https://topdev.vn/viec-lam/fullstack-developer-m-f-d-zoi-tech-sgn-2026990,fullstack ( m/f/d ),Android
HOT Quality Manager (m/f/d),ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"QA, QC, Tester",https://topdev.vn/viec-lam/quality-manager-m-f-d-zoi-tech-sgn-2026991,quality manager ( m/f/d ),Android
HOT System Admin,ZOI.TECH SGN,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,System Admin,https://topdev.vn/viec-lam/system-admin-zoi-tech-sgn-2026992,system admin,Android
HOT AR/VR Designer,VTC Telecom,"Quận 10, Hồ Chí Minh",Thương lượng,Viễn Thông,"VR/AR, Photoshop, Illustrator",https://topdev.vn/viec-lam/ar-vr-designer-vtc-telecom-2026998,ar/vr designer,Android
"HOT Mobile Developer (iOS, Android)",DaouKiwoom Innovation,"Quận Bình Thạnh, Hồ Chí Minh","Lên tới 3,000 USD",Phần Mềm,"Swift, Android, iOS, Objective-C, Mobile, Kotlin",https://topdev.vn/viec-lam/mobile-developer-ios-android-daoukiwoom-innovation-2026996,mobile ( ios android ),Android
System Admin,MOBIFONE PLUS,"Quận Ba Đình, Hà Nội","8,000,000 - 18,000,000 VND",Viễn Thông,"System Admin, MySQL, SQL Server",https://topdev.vn/viec-lam/system-admin-mobifone-plus-2026994,system admin,Android
"HOT Nhân Viên Lập Trình (ASP.NET MVC, C#)",VTC Telecom,"Quận 10, Hồ Chí Minh",Thương lượng,Viễn Thông,"C#, SQL Server, ASP.NET MVC, API",https://topdev.vn/viec-lam/nhan-vien-lap-trinh-asp-net-mvc-c-vtc-telecom-2026997,( asp.net mvc c # ),FullStack
HOT Database Engineer,Công Ty CP Dược Phẩm Pharmacity,"Thành phố Thủ Đức, Quận Bình Thạnh - Hồ Chí Minh",Thương lượng,Thương mại điện tử/ Bán lẻ,"SQL, Database, Azure, Data Warehouse, Apache",https://topdev.vn/viec-lam/database-engineer-cong-ty-cp-duoc-pham-pharmacity-2026995,database,Android
"Lập trình viên NodeJS (NestJS-ExpressJS, TypeORM)",ASIM TELECOM,"Quận Ba Đình, Hà Nội - Quận Tân Bình, Hồ Chí Minh",Thương lượng,Viễn Thông,"NodeJS, NestJS, Back-End",https://topdev.vn/viec-lam/lap-trinh-vien-nodejs-nestjs-expressjs-typeorm-asim-telecom-2027000,nodejs ( nestjs- typeorm ),BackEnd
HOT AUTOMATION TESTER,Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh (HSC),"Quận 1, Hồ Chí Minh",Thương lượng,Chứng khoán,"Tester, Automation Tester",https://topdev.vn/viec-lam/automation-tester-cong-ty-co-phan-chung-khoan-thanh-pho-ho-chi-minh-hsc-2027003,automation tester,Android
Nhân viên Thiết kế và Quản trị cơ sở dữ liệu,Công ty Cổ phần Tập đoàn Lộc Trời,"Thành phố Thủ Đức, Hồ Chí Minh",Thương lượng,Nông nghiệp,"API, Database Administrator",https://topdev.vn/viec-lam/nhan-vien-thiet-ke-va-quan-tri-co-so-du-lieu-cong-ty-co-phan-tap-doan-loc-troi-2027005,thiết kế trị sở,Android
"Quality Control Engineer (QA QC, Tester)",ASIM TELECOM,"Quận Ba Đình, Hà Nội - Quận Tân Bình, Hồ Chí Minh",Thương lượng,Viễn Thông,"QC, Tester, Manual Tester",https://topdev.vn/viec-lam/quality-control-engineer-qa-qc-tester-asim-telecom-2027002,quality control ( Quality Assurance qc tester ),Android
"HOT (SENIOR) FRONT-END DEVELOPER (HTML, CSS, JavaScript)",Công ty Cổ phần Chứng khoán Thành phố Hồ Chí Minh (HSC),"Quận 1, Hồ Chí Minh",Thương lượng,Chứng khoán,"CSS, JavaScript, HTML, Front-End",https://topdev.vn/viec-lam/senior-front-end-developer-html-css-javascript-cong-ty-co-phan-chung-khoan-thanh-pho-ho-chi-minh-hsc-2027001,( ) front-end ( html css javascript ),FrontEnd
Junior Mobile App Developer (Java/ Swift/ Kotlin/ C#),Canvas.Asia,"Quận 1, Hồ Chí Minh","700 - 1,000 USD","Outsourcing, Software","Java, Swift, C#, Mobile, Kotlin, Android, iOS",https://topdev.vn/viec-lam/junior-mobile-app-developer-java-swift-kotlin-c-canvas-asia-2027006,mobile app ( java/ swift/ kotlin/ c # ),Android
Chuyên viên Phòng Phát triển Ứng dụng (Java/.NET/C#),NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT,"Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"Java, C#, .NET, Spring, Spring Boot",https://topdev.vn/viec-lam/chuyen-vien-phong-phat-trien-ung-dung-java-net-c-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2027008,( java/.net/c # ),FullStack
Chuyên viên Ban Nghiên cứu - Công nghệ Số (AI/ Big Data/ Công Nghệ),NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT,"Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"Big Data, Blockchain, AI",https://topdev.vn/viec-lam/chuyen-vien-ban-nghien-cuu-cong-nghe-so-ai-big-data-cong-nghe-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2027010,ban nghiên cứu - công nghệ ( ai/ big data/ công nghệ ),Android
"Chuyên viên Phân tích Dữ liệu (Database Oracle, PostgreSQL, MySQL)",NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT,"Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"Oracle, MySQL, PostgreSQL, Data Analytics, Database",https://topdev.vn/viec-lam/chuyen-vien-phan-tich-du-lieu-database-oracle-postgresql-mysql-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2027009,( database oracle postgresql mysql ),Android
Junior Web Developer (PHP/ .NET/ Java/ JS/ Python),Canvas.Asia,"Quận 1, Hồ Chí Minh","700 - 1,000 USD","Outsourcing, Software","PHP, Java, JavaScript, .NET, Python",https://topdev.vn/viec-lam/junior-web-developer-php-net-java-js-python-canvas-asia-2027007,web ( php/ .net/ java/ js/ python ),Android
Remote Senior Web Engineer,Công ty TNHH MTV Giải Pháp Số TMN,"Thị xã Bình Minh, Vĩnh Long","1,500 - 1,900 USD",Gia công phần mềm,"C#, Angular, ASP.NET, .NET, ASP.NET Core",https://topdev.vn/viec-lam/remote-senior-web-engineer-cong-ty-tnhh-mtv-giai-phap-so-tmn-2027011,remote web,Android
Trưởng Ban Tối ưu & Thiết kế UI/UX (Chuyên môn BA),NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT,"Quận Hoàn Kiếm, Hà Nội",Thương lượng,Ngân Hàng,"UX/UI Design, Business Analyst",https://topdev.vn/viec-lam/truong-ban-toi-uu-thiet-ke-ui-ux-chuyen-mon-ba-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2027012,trưởng ban tối & thiết kế ui/ux ( môn ),Android
"Chuyên viên Vận hành Hệ thống LienViet24h (Oracle, Linux, Web Server)",NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN BƯU ĐIỆN LIÊN VIỆT,"Quận Hoàn Kiếm, Hà Nội","800 - 1,500 USD",Ngân Hàng,"Linux, Oracle, SQL Server, Web Service",https://topdev.vn/viec-lam/chuyen-vien-van-hanh-he-thong-lienviet24h-oracle-linux-web-server-ngan-hang-thuong-mai-co-phan-buu-dien-lien-viet-2027109,( oracle linux web server ),Android
FRONTEND DEVELOPER (REACTJS/VUEJS),"Secomm Solution Consulting Co., Ltd.","Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"Front-End, ReactJS, VueJS",https://topdev.vn/viec-lam/frontend-developer-reactjs-vuejs-secomm-solution-consulting-co-ltd-2027107,frontend ( reactjs/vuejs ),Android
Web Developer (PHP/Magento),"Secomm Solution Consulting Co., Ltd.","Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"PHP, Magento, Web Developer",https://topdev.vn/viec-lam/web-developer-php-magento-secomm-solution-consulting-co-ltd-2027106,web ( php/magento ),Android
Junior Back-end Engineer (Python/SQL/Redis),HOIIO,"Quận 3, Hồ Chí Minh",Thương lượng,Phần Mềm,"SQL, Python, Redis, Back-End",https://topdev.vn/viec-lam/junior-back-end-engineer-python-sql-redis-hoiio-2027102,back-end ( python/sql/redis ),FrontEnd
HOT SAP ABAP Developer,Laidon Group,"Quận Tân Bình, Hồ Chí Minh","25,000,000 - 50,000,000 VND",B2B Services,"OOP, SAP, ABAP",https://topdev.vn/viec-lam/sap-abap-developer-laidon-group-2027099,sap abap,Android
[HN/Remote/Hybrid] Software Developer (JS/Python/Java/Go/PHP...),CÔNG TY CỔ PHẦN TEQIE,"Quận Cầu Giấy, Hà Nội - None","600 - 1,500 USD","Gia công phần mềm, Phần Mềm","Python, NodeJS, PHP, Java, JavaScript, React, Golang",https://topdev.vn/viec-lam/hn-remote-hybrid-software-developer-js-python-java-go-php-cong-ty-co-phan-teqie-2027098,hn/remote/hybrid software ( js/python/java/go/php ... ),Android
HOT .NET Engineer,Devblock VN,"Quận Tân Bình, Hồ Chí Minh",Thương lượng,Phần Mềm,"ASP.NET, C#, .NET, Azure, .NET Core, ASP.NET Core",https://topdev.vn/viec-lam/net-engineer-devblock-vn-2027097,.net,FullStack
Front-end Developer (Angular),Blogic Systems,"Thành phố Thủ Đức, Hồ Chí Minh","1,300 - 2,000 USD",Phần Mềm,"HTML, Front-End, CSS3, Angular",https://topdev.vn/viec-lam/front-end-developer-angular-blogic-systems-2026564,front-end ( angular ),FrontEnd
iOS DEVELOPER (FRESHER - SENIOR),Minerva Technology Solutions JSC,"Quận 5, Hồ Chí Minh","9,000,000 - 30,000,000 VND","Outsourcing, Phần Mềm","iOS, OOP, Mobile, Swift, SwiftUI",https://topdev.vn/viec-lam/ios-developer-fresher-senior-minerva-technology-solutions-jsc-2026566,ios ( - ),Android
Chuyên viên cao cấp phát triển ứng dụng (Flutter),Công ty Cổ phần Chứng khoán KS (KS Securities – KSS),"Quận Nam Từ Liêm, Hà Nội",Thương lượng,Chứng khoán,"Android, iOS, Flutter",https://topdev.vn/viec-lam/chuyen-vien-cao-cap-phat-trien-ung-dung-flutter-cong-ty-co-phan-chung-khoan-ks-ks-securities-kss-2026567,( flutter ),Android
QA/QC - Up to 1700 USD,SoBanHang,"Quận Bình Thạnh, Hồ Chí Minh - Quận Cầu Giấy, Hà Nội","Lên tới 1,700 USD",Phần Mềm,"SQL, Agile & Scrum, Automation Tester, Manual Tester, Mobile Tester, QA, QC",https://topdev.vn/viec-lam/qa-qc-up-to-1700-usd-sobanhang-2026574,Quality Assurance/qc - usd,Android
.Net Developer - T4020,CMC Global,"Quận Cầu Giấy, Hà Nội",Thương lượng,Phần Mềm,"ASP.NET, .NET, WebForm, .NET Core",https://topdev.vn/viec-lam/net-developer-t4020-cmc-global-2026576,.net - t,FullStack
Software Engineer (Android),V-KEY,"Quận Tân Bình, Hồ Chí Minh",Thương lượng,Phần Mềm,"Android, Microsoft Dynamics",https://topdev.vn/viec-lam/software-engineer-android-v-key-2026577,software ( android ),Android
Front-end Engineer (VueJS / ReactJS),LINE Vietnam,"Quận 10, Hồ Chí Minh",Thương lượng,Phần Mềm,"JavaScript, VueJS, React, Front-End",https://topdev.vn/viec-lam/front-end-engineer-vuejs-reactjs-line-vietnam-2026572,front-end ( vuejs / reactjs ),FrontEnd
CHUYÊN VIÊN THIẾT KẾ GIAO DIỆN/TRẢI NGHIỆM NGƯỜI DÙNG (UI/UX Designer),Ngân hàng TMCP Sài Gòn Thương tín (Sacombank),"Quận 3, Hồ Chí Minh","1,000 - 2,500 USD",Ngân Hàng,"UI Design, Digital Design, UX Design",https://topdev.vn/viec-lam/chuyen-vien-thiet-ke-giao-dien-trai-nghiem-nguoi-dung-ui-ux-designer-ngan-hang-tmcp-sai-gon-thuong-tin-sacombank-2026611,thiết kế giao diện/trải nghiệm ( ui/ux designer ),Android
PHP Developer,CÔNG TY TNHH GÓC CỦA TIN - TINCORNER,"Quận Hai Bà Trưng, Hà Nội",Thương lượng,Phần Mềm,"PHP, JavaScript",https://topdev.vn/viec-lam/php-developer-cong-ty-tnhh-goc-cua-tin-tincorner-2026579,php,Android
"Mobile Developer (Flutter, ReactJS)",YODY Fashion,"Quận Thanh Xuân, Hà Nội - Thành phố Hải Dương, Hải Dương","25,000,000 - 60,000,000 VND",Thương mại điện tử/ Bán lẻ,"Mobile, ReactJS, Flutter",https://topdev.vn/viec-lam/mobile-developer-flutter-reactjs-yody-fashion-2026614,mobile ( flutter reactjs ),Android
CHUYÊN VIÊN LẬP TRÌNH GIAO DIỆN (FRONT-END DEVELOPER),Ngân hàng TMCP Sài Gòn Thương tín (Sacombank),"Quận 3, Hồ Chí Minh","1,000 - 2,000 USD",Ngân Hàng,"AngularJS, JavaScript, JSON, Front-End, Json/xml, TypeScript, Project Coordinator, HTML & CSS, API",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-giao-dien-front-end-developer-ngan-hang-tmcp-sai-gon-thuong-tin-sacombank-2026619,giao diện ( front-end ),FrontEnd
Kỹ sư AI/ Machine Learning (AI/ML Engineer),Viettel Solutions,"Quận Nam Từ Liêm, Hà Nội","20,000,000 - 40,000,000 VND",Phần Mềm,"C++, Java, Python, Machine Learning, Microsoft",https://topdev.vn/viec-lam/ky-su-ai-machine-learning-ai-ml-engineer-viettel-solutions-2026751,ai/ machine learning ( ai/ml ),Android
Technical Support Engineer (Proficiency Korean),Wise Commerce,"Quận Đống Đa, Hà Nội",Thương lượng,Phần Mềm,"Technical Support, Korean",https://topdev.vn/viec-lam/technical-support-engineer-proficiency-korean-wise-commerce-2026752,technical support ( proficiency ),Android
"Tester, QA/QC",NAB,"Quận 4, Hồ Chí Minh - Quận Đống Đa, Hà Nội - Quận Tân Bình, Hồ Chí Minh",Thương lượng,Fintech,"Automation Tester, Automation QA, QA, QC, Tester, Java, Selenium, Manual, Manual Tester, Manual Test",https://topdev.vn/viec-lam/tester-qa-qc-nab-2026800,tester Quality Assurance/qc,Android
"PHP Developer (Laravel, MySQL)",Q-CONNECTION,"Quận 1, Hồ Chí Minh",Thương lượng,"Phần Mềm, Dịch vụ IT","PHP, MVC, Laravel, CodeIgniter",https://topdev.vn/viec-lam/php-developer-laravel-mysql-q-connection-2026809,php ( laravel mysql ),Android
"Middle Mobile Developer (iOS, Android, React Native, Flutter)",SOFTWORLD VIETNAM LTD.,"Quận Tân Bình, Hồ Chí Minh","Từ 15,000,000 VND","Phần Mềm, Creative Production, E-commerce Platforms, Product, Outsourcing","Android, iOS, Mobile, React Native, Flutter",https://topdev.vn/viec-lam/middle-mobile-developer-ios-android-react-native-flutter-softworld-vietnam-ltd-2026810,mobile ( ios android react native flutter ),Android
Software Testing Engineer (QA QC/Tester),CÔNG TY TNHH TEQNOLOGICAL ASIA,"Quận Tân Bình, Hồ Chí Minh",Thương lượng,Phần Mềm,"QC, Tester, Japanese, Fintech, Microsoft Dynamics, Manual Tester, QA",https://topdev.vn/viec-lam/software-testing-engineer-qa-qc-tester-cong-ty-tnhh-teqnological-asia-2026803,software testing ( Quality Assurance qc/tester ),Android
2D/ 3D Unity Developer,Alomora J.S.C,"Quận Cầu Giấy, Hà Nội","800 - 2,000 USD","Giải trí/ Game, Quảng Cáo Truyền Thông, Tài Chính, Tư vấn giám sát & Quản lý dự án","Unity, Java, C#, Game, Unity3d, Unity2D",https://topdev.vn/viec-lam/2d-3d-unity-developer-alomora-j-s-c-2026819,d/ d unity,Android
"Android Developers (Java, Kotlin, Mobile App)",NETVIET MEDIA,"Quận Cầu Giấy, Hà Nội","15,000,000 - 20,000,000 VND",Phần Mềm,"Android, Java, Kotlin, Mobile",https://topdev.vn/viec-lam/android-developers-java-kotlin-mobile-app-netviet-media-2026815,android developers ( java kotlin mobile app ),Android
Test Leader (Manual),BSS Group,"Quận Nam Từ Liêm, Hà Nội","Lên tới 1,500 USD",Thương mại điện tử/ Bán lẻ,"Tester, Videos Editor, Manual Test",https://topdev.vn/viec-lam/test-leader-manual-bss-group-2026812,test ( manual ),Android
Front-end VueJS Developer ~ $1000-$2000,"Tripath Vietnam Co., Ltd.","Quận Cầu Giấy, Hà Nội","25,000,000 - 40,000,000 VND",Phần Mềm,"Front-End, VueJS",https://topdev.vn/viec-lam/front-end-vuejs-developer-1000-2000-tripath-vietnam-co-ltd-2026817,front-end vuejs ~ -,FrontEnd
"Full-stack Developer (ReactJS, NodeJS, JavaScript)",Alomora J.S.C,"Quận Cầu Giấy, Hà Nội","800 - 2,000 USD","Giải trí/ Game, Quảng Cáo Truyền Thông, Tài Chính, Tư vấn giám sát & Quản lý dự án","JavaScript, NodeJS, Full-Stack, ReactJS",https://topdev.vn/viec-lam/full-stack-developer-reactjs-nodejs-javascript-alomora-j-s-c-2026818,full-stack ( reactjs nodejs javascript ),BackEnd
(HÀ NỘI) ĐÀO TẠO JAVA & React MIỄN PHÍ + THỰC TẬP CÓ LƯƠNG!! [KITS 2022],NATIONAL IT INDUSTRY PROMOTION AGENCY (HANOI),"Quận Đống Đa, Hà Nội",Thương lượng,Giáo dục,"Java, Front-End, Back-End",https://topdev.vn/viec-lam/ha-noi-dao-tao-java-react-mien-phi-thuc-tap-co-luong-kits-2022-national-it-industry-promotion-agency-hanoi-2026920,( ) đào java & react + ! ! kits,Android
[All Levels] UNITY GAME DEVELOPER (Intern/Fresher/ Junior /Senior),CÔNG TY CỔ PHẦN BBOLD,"Quận Cầu Giấy, Hà Nội","400 - 1,500 USD",Giải trí/ Game,"Unity, Game",https://topdev.vn/viec-lam/all-levels-unity-game-developer-intern-fresher-junior-senior-cong-ty-co-phan-bbold-2026922,all unity game ( intern// / ),Android
Bridge System Engineer (Japanese N2),SHIFT ASIA,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"Front-End, Back-End, Software Developer, BrSE, Japanese",https://topdev.vn/viec-lam/bridge-system-engineer-japanese-n2-shift-asia-2026924,bridge system ( japanese n ),Android
Engineering Consultant,SHIFT ASIA,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"Front-End, Japanese, AWS, Microsoft, Cloud",https://topdev.vn/viec-lam/engineering-consultant-shift-asia-2026925,engineering consultant,Android
Java Back-end Developer,Ngân hàng TMCP Việt Nam Thịnh Vượng (VPBank),"Quận Đống Đa, Hà Nội",Thương lượng,Ngân Hàng,"Java, Git, Software Developer, Agile & Scrum",https://topdev.vn/viec-lam/java-back-end-developer-ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank-2026928,java back-end,FrontEnd
Senior Automation Engineer - Up to 3000+,LINE Vietnam,"Quận 10, Hồ Chí Minh",Thương lượng,Phần Mềm,"Performance Testing, Automation Tester, Mobile, Java, Python",https://topdev.vn/viec-lam/senior-automation-engineer-up-to-3000-line-vietnam-2026930,automation - +,Android
Senior C# Developer (.NET/OOP/Win/Azure),CÔNG TY TNHH PERSOL PROCESS & TECHNOLOGY VIỆT NAM,"Quận 3, Hồ Chí Minh",Thương lượng,Phần Mềm,"OOP, C#, .NET",https://topdev.vn/viec-lam/senior-c-developer-net-oop-win-azure-cong-ty-tnhh-persol-process-technology-viet-nam-2026929,c # ( .net/oop/win/azure ),Android
Systems Administrator,Shuttlerock,"Quận 1, Hồ Chí Minh",Thương lượng,Quảng Cáo Truyền Thông,System Admin,https://topdev.vn/viec-lam/systems-administrator-shuttlerock-2026931,systems administrator,Android
"IT Comtor (build up to BrSE, PL, PM)",SHIFT ASIA,"Quận 1, Hồ Chí Minh",Thương lượng,Phần Mềm,"Japanese - N2, Japanese - N1, Japanese ( N1 Or N2), English - Good",https://topdev.vn/viec-lam/it-comtor-build-up-to-brse-pl-pm-shift-asia-2026934,comtor ( build brse pl pm ),Android
Technical Consultant (Cloud/Azure),NaviWorld Vietnam,"Quận Bình Thạnh, Hồ Chí Minh - Quận Hoàn Kiếm, Hà Nội","800 - 1,000 USD",Triển Khai Phần Mềm,"Cloud, Azure, MS SQL, Microsoft Dynamics",https://topdev.vn/viec-lam/technical-consultant-cloud-azure-naviworld-vietnam-2026933,technical consultant ( cloud/azure ),Android
